CMDLINE python3 src/__main__.py --json_file files/review_large.json --xml_train files/train.xml --xml_test files/test.xml -n 3000
MEM 29.281250 1715898917.5128
MEM 29.281250 1715898917.6174
MEM 29.281250 1715898917.7226
MEM 29.281250 1715898917.8277
MEM 29.437500 1715898917.9283
MEM 29.453125 1715898918.0335
MEM 29.453125 1715898918.1387
MEM 29.453125 1715898918.2439
MEM 29.453125 1715898918.3491
MEM 29.453125 1715898918.4543
MEM 29.453125 1715898918.5596
MEM 29.453125 1715898918.6647
MEM 29.453125 1715898918.7699
MEM 29.484375 1715898918.8751
MEM 29.484375 1715898918.9803
MEM 29.484375 1715898919.0855
MEM 29.484375 1715898919.1907
MEM 29.484375 1715898919.2958
MEM 29.484375 1715898919.3996
MEM 29.734375 1715898919.5049
MEM 29.734375 1715898919.6101
MEM 29.734375 1715898919.7153
MEM 29.734375 1715898919.8204
MEM 29.734375 1715898919.9257
MEM 29.734375 1715898920.0309
MEM 29.734375 1715898920.1361
MEM 29.734375 1715898920.2413
MEM 29.734375 1715898920.3465
MEM 29.734375 1715898920.4517
MEM 29.734375 1715898920.5569
MEM 29.734375 1715898920.6595
MEM 29.734375 1715898920.7648
MEM 29.734375 1715898920.8701
MEM 29.734375 1715898920.9754
MEM 29.734375 1715898921.0805
MEM 29.734375 1715898921.1857
MEM 29.734375 1715898921.2909
MEM 29.734375 1715898921.3961
MEM 29.734375 1715898921.5013
MEM 29.734375 1715898921.6069
MEM 29.734375 1715898921.7121
MEM 29.734375 1715898921.8174
MEM 29.734375 1715898921.9226
MEM 29.734375 1715898922.0282
MEM 29.734375 1715898922.1334
MEM 29.734375 1715898922.2386
MEM 29.734375 1715898922.3438
MEM 29.734375 1715898922.4490
MEM 29.734375 1715898922.5541
MEM 29.734375 1715898922.6593
MEM 29.734375 1715898922.7645
MEM 29.734375 1715898922.8697
MEM 29.734375 1715898922.9750
MEM 29.734375 1715898923.0802
MEM 29.734375 1715898923.1855
MEM 29.734375 1715898923.2906
MEM 29.734375 1715898923.3958
MEM 29.734375 1715898923.5009
MEM 29.734375 1715898923.6062
MEM 29.734375 1715898923.7113
MEM 29.734375 1715898923.8166
MEM 29.734375 1715898923.9218
MEM 29.734375 1715898924.0269
MEM 29.734375 1715898924.1319
MEM 29.734375 1715898924.2371
MEM 29.734375 1715898924.3423
MEM 29.734375 1715898924.4475
MEM 29.734375 1715898924.5527
MEM 29.734375 1715898924.6580
MEM 29.734375 1715898924.7632
MEM 29.734375 1715898924.8684
MEM 29.734375 1715898924.9736
MEM 29.734375 1715898925.0788
MEM 29.734375 1715898925.1840
MEM 29.734375 1715898925.2893
MEM 29.734375 1715898925.3945
MEM 29.734375 1715898925.4997
MEM 29.734375 1715898925.6049
MEM 29.734375 1715898925.7101
MEM 29.734375 1715898925.8152
MEM 29.734375 1715898925.9176
MEM 29.734375 1715898926.0228
MEM 29.734375 1715898926.1279
MEM 29.734375 1715898926.2333
MEM 29.734375 1715898926.3385
MEM 29.734375 1715898926.4437
MEM 29.734375 1715898926.5489
MEM 29.734375 1715898926.6541
MEM 29.734375 1715898926.7593
MEM 29.734375 1715898926.8644
MEM 29.734375 1715898926.9697
MEM 29.734375 1715898927.0748
MEM 29.734375 1715898927.1800
MEM 29.734375 1715898927.2852
MEM 29.734375 1715898927.3904
MEM 29.734375 1715898927.4956
MEM 29.734375 1715898927.6008
MEM 29.734375 1715898927.7045
MEM 29.734375 1715898927.8092
MEM 29.734375 1715898927.9144
MEM 29.734375 1715898928.0196
MEM 29.734375 1715898928.1249
MEM 29.734375 1715898928.2301
MEM 29.734375 1715898928.3331
MEM 29.734375 1715898928.4382
MEM 29.734375 1715898928.5434
MEM 29.734375 1715898928.6486
MEM 29.734375 1715898928.7538
MEM 29.734375 1715898928.8589
MEM 29.734375 1715898928.9641
MEM 29.734375 1715898929.0693
MEM 29.734375 1715898929.1744
MEM 29.734375 1715898929.2796
MEM 29.734375 1715898929.3847
MEM 29.734375 1715898929.4900
MEM 29.734375 1715898929.5952
MEM 29.734375 1715898929.6956
MEM 29.734375 1715898929.8008
MEM 29.734375 1715898929.9060
MEM 29.734375 1715898930.0082
MEM 29.734375 1715898930.1134
MEM 29.734375 1715898930.2185
MEM 29.734375 1715898930.3237
MEM 29.734375 1715898930.4289
MEM 29.734375 1715898930.5338
MEM 29.734375 1715898930.6390
MEM 29.734375 1715898930.7442
MEM 29.734375 1715898930.8493
MEM 29.734375 1715898930.9545
MEM 29.734375 1715898931.0573
MEM 29.734375 1715898931.1626
MEM 29.734375 1715898931.2678
MEM 29.734375 1715898931.3729
MEM 29.734375 1715898931.4781
MEM 29.734375 1715898931.5835
MEM 29.734375 1715898931.6886
MEM 29.734375 1715898931.7938
MEM 29.734375 1715898931.9009
MEM 29.734375 1715898932.0061
MEM 29.734375 1715898932.1083
MEM 29.734375 1715898932.2125
MEM 29.734375 1715898932.3177
MEM 29.734375 1715898932.4228
MEM 29.734375 1715898932.5280
MEM 29.734375 1715898932.6332
MEM 29.734375 1715898932.7366
MEM 29.734375 1715898932.8419
MEM 29.734375 1715898932.9471
MEM 29.734375 1715898933.0498
MEM 29.734375 1715898933.1550
MEM 29.734375 1715898933.2556
MEM 29.734375 1715898933.3607
MEM 29.734375 1715898933.4659
MEM 29.734375 1715898933.5710
MEM 29.734375 1715898933.6758
MEM 29.734375 1715898933.7809
MEM 29.734375 1715898933.8861
MEM 29.734375 1715898933.9913
MEM 29.734375 1715898934.0964
MEM 29.734375 1715898934.2016
MEM 29.734375 1715898934.3067
MEM 29.734375 1715898934.4119
MEM 29.734375 1715898934.5171
MEM 29.734375 1715898934.6222
MEM 29.734375 1715898934.7274
MEM 29.734375 1715898934.8327
MEM 29.734375 1715898934.9379
MEM 29.734375 1715898935.0431
MEM 29.734375 1715898935.1483
MEM 29.734375 1715898935.2534
MEM 29.734375 1715898935.3586
MEM 29.734375 1715898935.4639
MEM 29.734375 1715898935.5690
MEM 29.734375 1715898935.6742
MEM 29.734375 1715898935.7793
MEM 29.734375 1715898935.8845
MEM 29.734375 1715898935.9897
MEM 29.734375 1715898936.0944
MEM 29.734375 1715898936.1996
MEM 29.734375 1715898936.3048
MEM 29.734375 1715898936.4099
MEM 29.734375 1715898936.5151
MEM 29.734375 1715898936.6202
MEM 29.734375 1715898936.7254
MEM 29.734375 1715898936.8305
MEM 29.734375 1715898936.9357
MEM 29.734375 1715898937.0408
MEM 29.734375 1715898937.1445
MEM 29.734375 1715898937.2496
MEM 29.734375 1715898937.3548
MEM 29.734375 1715898937.4600
MEM 29.734375 1715898937.5651
MEM 29.734375 1715898937.6705
MEM 29.734375 1715898937.7757
MEM 29.734375 1715898937.8809
MEM 29.734375 1715898937.9861
MEM 29.734375 1715898938.0912
MEM 29.734375 1715898938.1964
MEM 29.734375 1715898938.3012
MEM 29.734375 1715898938.4063
MEM 29.734375 1715898938.5115
MEM 29.734375 1715898938.6146
MEM 29.734375 1715898938.7198
MEM 29.734375 1715898938.8249
MEM 29.734375 1715898938.9302
MEM 29.734375 1715898939.0353
MEM 29.734375 1715898939.1396
MEM 29.734375 1715898939.2448
MEM 29.734375 1715898939.3499
MEM 29.734375 1715898939.4551
MEM 29.734375 1715898939.5585
MEM 29.734375 1715898939.6637
MEM 29.734375 1715898939.7689
MEM 29.734375 1715898939.8741
MEM 29.734375 1715898939.9793
MEM 29.734375 1715898940.0844
MEM 29.734375 1715898940.1897
MEM 29.734375 1715898940.2949
MEM 29.734375 1715898940.4001
MEM 29.734375 1715898940.5052
MEM 29.734375 1715898940.6104
MEM 29.734375 1715898940.7156
MEM 29.734375 1715898940.8208
MEM 29.734375 1715898940.9259
MEM 29.734375 1715898941.0311
MEM 29.734375 1715898941.1363
MEM 29.734375 1715898941.2415
MEM 29.734375 1715898941.3466
MEM 29.734375 1715898941.4515
MEM 29.734375 1715898941.5567
MEM 29.734375 1715898941.6618
MEM 29.734375 1715898941.7665
MEM 29.734375 1715898941.8716
MEM 29.734375 1715898941.9768
MEM 29.734375 1715898942.0819
MEM 29.734375 1715898942.1872
MEM 29.734375 1715898942.2923
MEM 29.734375 1715898942.3975
MEM 29.734375 1715898942.5027
MEM 29.734375 1715898942.6079
MEM 29.734375 1715898942.7130
MEM 29.734375 1715898942.8182
MEM 29.734375 1715898942.9234
MEM 29.734375 1715898943.0287
MEM 29.734375 1715898943.1339
MEM 29.734375 1715898943.2390
MEM 29.734375 1715898943.3442
MEM 29.734375 1715898943.4493
MEM 29.734375 1715898943.5545
MEM 29.734375 1715898943.6586
MEM 29.734375 1715898943.7638
MEM 29.734375 1715898943.8690
MEM 29.734375 1715898943.9742
MEM 29.734375 1715898944.0794
MEM 29.734375 1715898944.1846
MEM 29.734375 1715898944.2898
MEM 29.734375 1715898944.3949
MEM 29.734375 1715898944.5002
MEM 29.734375 1715898944.6004
MEM 29.734375 1715898944.7056
MEM 29.734375 1715898944.8107
MEM 29.734375 1715898944.9158
MEM 29.734375 1715898945.0210
MEM 29.734375 1715898945.1262
MEM 29.734375 1715898945.2314
MEM 29.734375 1715898945.3366
MEM 29.734375 1715898945.4418
MEM 29.734375 1715898945.5470
MEM 29.734375 1715898945.6521
MEM 29.734375 1715898945.7573
MEM 29.734375 1715898945.8624
MEM 29.734375 1715898945.9677
MEM 29.734375 1715898946.0728
MEM 29.734375 1715898946.1780
MEM 29.734375 1715898946.2832
MEM 29.734375 1715898946.3884
MEM 29.734375 1715898946.4919
MEM 29.734375 1715898946.5971
MEM 29.734375 1715898946.7023
MEM 29.734375 1715898946.8075
MEM 29.734375 1715898946.9127
MEM 29.734375 1715898947.0158
MEM 29.734375 1715898947.1210
MEM 29.734375 1715898947.2262
MEM 29.734375 1715898947.3314
MEM 29.734375 1715898947.4365
MEM 29.734375 1715898947.5417
MEM 29.734375 1715898947.6469
MEM 29.734375 1715898947.7522
MEM 29.734375 1715898947.8574
MEM 29.734375 1715898947.9625
MEM 29.734375 1715898948.0677
MEM 29.734375 1715898948.1729
MEM 29.734375 1715898948.2780
MEM 29.734375 1715898948.3836
MEM 29.734375 1715898948.4887
MEM 29.734375 1715898948.5939
MEM 29.734375 1715898948.6990
MEM 29.734375 1715898948.8042
MEM 29.734375 1715898948.9085
MEM 29.734375 1715898949.0137
MEM 29.734375 1715898949.1189
MEM 29.734375 1715898949.2241
MEM 29.734375 1715898949.3292
MEM 29.734375 1715898949.4329
MEM 29.734375 1715898949.5382
MEM 29.734375 1715898949.6403
MEM 29.734375 1715898949.7436
MEM 29.734375 1715898949.8488
MEM 29.734375 1715898949.9539
MEM 29.734375 1715898950.0591
MEM 29.734375 1715898950.1643
MEM 29.734375 1715898950.2696
MEM 29.734375 1715898950.3744
MEM 29.734375 1715898950.4796
MEM 29.734375 1715898950.5848
MEM 29.734375 1715898950.6868
MEM 29.734375 1715898950.7920
MEM 29.734375 1715898950.8971
MEM 29.734375 1715898951.0023
MEM 29.734375 1715898951.1042
MEM 29.734375 1715898951.2093
MEM 29.734375 1715898951.3128
MEM 29.734375 1715898951.4172
MEM 29.734375 1715898951.5224
MEM 29.734375 1715898951.6275
MEM 29.734375 1715898951.7327
MEM 29.734375 1715898951.8379
MEM 29.734375 1715898951.9430
MEM 29.734375 1715898952.0482
MEM 29.734375 1715898952.1513
MEM 29.734375 1715898952.2565
MEM 29.734375 1715898952.3617
MEM 29.734375 1715898952.4669
MEM 29.734375 1715898952.5720
MEM 29.734375 1715898952.6772
MEM 29.734375 1715898952.7824
MEM 29.734375 1715898952.8876
MEM 29.734375 1715898952.9927
MEM 29.734375 1715898953.0979
MEM 29.734375 1715898953.2002
MEM 29.734375 1715898953.3054
MEM 29.734375 1715898953.4105
MEM 29.734375 1715898953.5157
MEM 29.734375 1715898953.6208
MEM 29.734375 1715898953.7261
MEM 29.734375 1715898953.8313
MEM 29.734375 1715898953.9365
MEM 29.734375 1715898954.0417
MEM 29.734375 1715898954.1468
MEM 29.734375 1715898954.2520
MEM 29.734375 1715898954.3572
MEM 29.734375 1715898954.4623
MEM 29.734375 1715898954.5675
MEM 29.734375 1715898954.6727
MEM 29.734375 1715898954.7779
MEM 29.734375 1715898954.8830
MEM 29.734375 1715898954.9881
MEM 29.734375 1715898955.0933
MEM 29.734375 1715898955.1984
MEM 29.734375 1715898955.3036
MEM 29.734375 1715898955.4088
MEM 29.734375 1715898955.5139
MEM 29.734375 1715898955.6191
MEM 29.734375 1715898955.7243
MEM 29.734375 1715898955.8294
MEM 29.734375 1715898955.9345
MEM 29.734375 1715898956.0397
MEM 29.734375 1715898956.1416
MEM 29.734375 1715898956.2468
MEM 29.734375 1715898956.3519
MEM 29.734375 1715898956.4571
MEM 29.734375 1715898956.5623
MEM 29.734375 1715898956.6676
MEM 29.734375 1715898956.7710
MEM 29.734375 1715898956.8761
MEM 29.734375 1715898956.9813
MEM 29.734375 1715898957.0864
MEM 29.734375 1715898957.1914
MEM 29.734375 1715898957.2965
MEM 29.734375 1715898957.4018
MEM 29.734375 1715898957.5069
MEM 29.734375 1715898957.6122
MEM 29.734375 1715898957.7173
MEM 29.734375 1715898957.8225
MEM 29.734375 1715898957.9276
MEM 29.734375 1715898958.0316
MEM 29.734375 1715898958.1368
MEM 29.734375 1715898958.2419
MEM 29.734375 1715898958.3471
MEM 29.734375 1715898958.4522
MEM 29.734375 1715898958.5574
MEM 29.734375 1715898958.6627
MEM 29.734375 1715898958.7679
MEM 29.734375 1715898958.8732
MEM 29.734375 1715898958.9783
MEM 29.734375 1715898959.0837
MEM 29.734375 1715898959.1880
MEM 29.734375 1715898959.2932
MEM 29.734375 1715898959.3984
MEM 29.734375 1715898959.5036
MEM 29.734375 1715898959.6087
MEM 29.734375 1715898959.7139
MEM 29.734375 1715898959.8191
MEM 29.734375 1715898959.9242
MEM 29.734375 1715898960.0285
MEM 29.734375 1715898960.1337
MEM 29.734375 1715898960.2389
MEM 29.734375 1715898960.3440
MEM 29.734375 1715898960.4492
MEM 29.734375 1715898960.5544
MEM 29.734375 1715898960.6593
MEM 29.734375 1715898960.7644
MEM 29.734375 1715898960.8697
MEM 29.734375 1715898960.9748
MEM 29.734375 1715898961.0787
MEM 29.734375 1715898961.1838
MEM 29.734375 1715898961.2890
MEM 29.734375 1715898961.3942
MEM 29.734375 1715898961.4994
MEM 29.734375 1715898961.6034
MEM 29.734375 1715898961.7086
MEM 29.734375 1715898961.8138
MEM 29.734375 1715898961.9189
MEM 29.734375 1715898962.0241
MEM 29.734375 1715898962.1263
MEM 29.734375 1715898962.2314
MEM 29.734375 1715898962.3360
MEM 29.734375 1715898962.4412
MEM 29.734375 1715898962.5464
MEM 29.734375 1715898962.6496
MEM 29.734375 1715898962.7548
MEM 29.734375 1715898962.8600
MEM 29.734375 1715898962.9606
MEM 29.734375 1715898963.0658
MEM 29.734375 1715898963.1710
MEM 29.734375 1715898963.2762
MEM 29.734375 1715898963.3813
MEM 29.734375 1715898963.4865
MEM 29.734375 1715898963.5909
MEM 29.734375 1715898963.6959
MEM 29.843750 1715898963.7971
MEM 29.859375 1715898963.8988
MEM 29.859375 1715898964.0041
MEM 29.859375 1715898964.1070
MEM 29.859375 1715898964.2122
MEM 29.859375 1715898964.3173
MEM 29.859375 1715898964.4216
MEM 29.859375 1715898964.5268
MEM 29.859375 1715898964.6320
MEM 29.859375 1715898964.7373
MEM 29.859375 1715898964.8424
MEM 29.859375 1715898964.9477
MEM 29.859375 1715898965.0529
MEM 29.859375 1715898965.1581
MEM 29.859375 1715898965.2632
MEM 29.859375 1715898965.3684
MEM 29.859375 1715898965.4736
MEM 29.859375 1715898965.5788
MEM 29.859375 1715898965.6839
MEM 29.859375 1715898965.7891
MEM 29.859375 1715898965.8912
MEM 29.859375 1715898965.9963
MEM 29.859375 1715898966.0999
MEM 29.859375 1715898966.2051
MEM 29.859375 1715898966.3103
MEM 29.859375 1715898966.4155
MEM 29.859375 1715898966.5206
MEM 29.859375 1715898966.6259
MEM 29.859375 1715898966.7310
MEM 29.859375 1715898966.8362
MEM 29.859375 1715898966.9414
MEM 29.859375 1715898967.0466
MEM 29.859375 1715898967.1511
MEM 29.859375 1715898967.2563
MEM 29.859375 1715898967.3615
MEM 29.859375 1715898967.4666
MEM 29.859375 1715898967.5717
MEM 29.859375 1715898967.6769
MEM 29.859375 1715898967.7823
MEM 29.859375 1715898967.8875
MEM 29.859375 1715898967.9930
MEM 29.859375 1715898968.0982
MEM 29.859375 1715898968.2034
MEM 29.859375 1715898968.3086
MEM 29.859375 1715898968.4137
MEM 29.859375 1715898968.5189
MEM 29.859375 1715898968.6240
MEM 29.859375 1715898968.7279
MEM 29.859375 1715898968.8330
MEM 29.859375 1715898968.9364
MEM 29.859375 1715898969.0416
MEM 29.859375 1715898969.1467
MEM 29.859375 1715898969.2519
MEM 29.859375 1715898969.3570
MEM 29.859375 1715898969.4622
MEM 29.859375 1715898969.5674
MEM 29.859375 1715898969.6726
MEM 29.859375 1715898969.7781
MEM 29.859375 1715898969.8833
MEM 29.859375 1715898969.9884
MEM 29.859375 1715898970.0937
MEM 29.859375 1715898970.1988
MEM 29.859375 1715898970.3040
MEM 29.859375 1715898970.4091
MEM 29.859375 1715898970.5143
MEM 29.859375 1715898970.6194
MEM 29.859375 1715898970.7201
MEM 29.859375 1715898970.8227
MEM 29.859375 1715898970.9279
MEM 29.859375 1715898971.0332
MEM 29.859375 1715898971.1383
MEM 29.859375 1715898971.2435
MEM 29.859375 1715898971.3486
MEM 29.859375 1715898971.4538
MEM 29.859375 1715898971.5590
MEM 30.093750 1715898971.6641
MEM 30.109375 1715898971.7693
MEM 30.109375 1715898971.8705
MEM 30.109375 1715898971.9756
MEM 30.109375 1715898972.0808
MEM 30.109375 1715898972.1861
MEM 30.109375 1715898972.2912
MEM 30.109375 1715898972.3959
MEM 30.109375 1715898972.5011
MEM 30.109375 1715898972.6065
MEM 30.109375 1715898972.7116
MEM 30.109375 1715898972.8118
MEM 30.109375 1715898972.9170
MEM 30.109375 1715898973.0221
MEM 30.109375 1715898973.1259
MEM 30.109375 1715898973.2311
MEM 30.109375 1715898973.3364
MEM 30.109375 1715898973.4415
MEM 30.109375 1715898973.5467
MEM 30.109375 1715898973.6518
MEM 30.109375 1715898973.7570
MEM 30.109375 1715898973.8622
MEM 30.109375 1715898973.9652
MEM 30.109375 1715898974.0703
MEM 30.109375 1715898974.1725
MEM 30.109375 1715898974.2777
MEM 30.109375 1715898974.3829
MEM 30.109375 1715898974.4852
MEM 30.109375 1715898974.5904
MEM 30.109375 1715898974.6956
MEM 30.109375 1715898974.8008
MEM 30.109375 1715898974.9060
MEM 30.109375 1715898975.0112
MEM 30.109375 1715898975.1164
MEM 30.109375 1715898975.2215
MEM 30.109375 1715898975.3268
MEM 30.109375 1715898975.4283
MEM 30.109375 1715898975.5334
MEM 30.109375 1715898975.6386
MEM 30.109375 1715898975.7438
MEM 30.109375 1715898975.8490
MEM 30.109375 1715898975.9541
MEM 30.109375 1715898976.0593
MEM 30.109375 1715898976.1646
MEM 30.109375 1715898976.2697
MEM 30.109375 1715898976.3749
MEM 30.109375 1715898976.4800
MEM 30.109375 1715898976.5852
MEM 30.109375 1715898976.6904
MEM 30.109375 1715898976.7956
MEM 30.109375 1715898976.9008
MEM 30.109375 1715898977.0059
MEM 30.109375 1715898977.1111
MEM 30.109375 1715898977.2163
MEM 30.109375 1715898977.3214
MEM 30.109375 1715898977.4266
MEM 30.109375 1715898977.5317
MEM 30.109375 1715898977.6369
MEM 30.109375 1715898977.7420
MEM 30.109375 1715898977.8472
MEM 30.109375 1715898977.9524
MEM 30.109375 1715898978.0582
MEM 30.109375 1715898978.1634
MEM 30.109375 1715898978.2686
MEM 30.109375 1715898978.3738
MEM 30.109375 1715898978.4790
MEM 30.109375 1715898978.5841
MEM 30.109375 1715898978.6894
MEM 30.109375 1715898978.7945
MEM 30.109375 1715898978.8997
MEM 30.109375 1715898979.0049
MEM 30.109375 1715898979.1101
MEM 30.109375 1715898979.2153
MEM 30.109375 1715898979.3204
MEM 30.109375 1715898979.4256
MEM 30.109375 1715898979.5263
MEM 30.109375 1715898979.6314
MEM 30.109375 1715898979.7366
MEM 30.109375 1715898979.8417
MEM 30.109375 1715898979.9469
MEM 30.109375 1715898980.0520
MEM 30.109375 1715898980.1538
MEM 30.109375 1715898980.2591
MEM 30.109375 1715898980.3642
MEM 30.109375 1715898980.4696
MEM 30.109375 1715898980.5748
MEM 30.109375 1715898980.6800
MEM 30.109375 1715898980.7851
MEM 30.109375 1715898980.8903
MEM 30.109375 1715898980.9955
MEM 30.109375 1715898981.1007
MEM 30.109375 1715898981.2059
MEM 30.109375 1715898981.3111
MEM 30.109375 1715898981.4163
MEM 30.109375 1715898981.5214
MEM 30.109375 1715898981.6266
MEM 30.109375 1715898981.7318
MEM 30.109375 1715898981.8355
MEM 30.109375 1715898981.9369
MEM 30.109375 1715898982.0420
MEM 30.109375 1715898982.1472
MEM 30.109375 1715898982.2523
MEM 30.109375 1715898982.3576
MEM 30.109375 1715898982.4627
MEM 30.109375 1715898982.5680
MEM 30.109375 1715898982.6731
MEM 30.109375 1715898982.7784
MEM 30.109375 1715898982.8835
MEM 30.109375 1715898982.9887
MEM 30.109375 1715898983.0939
MEM 30.109375 1715898983.1986
MEM 30.109375 1715898983.3037
MEM 30.109375 1715898983.4064
MEM 30.109375 1715898983.5116
MEM 30.109375 1715898983.6167
MEM 30.109375 1715898983.7220
MEM 30.109375 1715898983.8271
MEM 30.109375 1715898983.9323
MEM 30.109375 1715898984.0374
MEM 30.109375 1715898984.1427
MEM 30.109375 1715898984.2536
MEM 30.109375 1715898984.3587
MEM 30.109375 1715898984.4639
MEM 30.109375 1715898984.5691
MEM 30.109375 1715898984.6742
MEM 30.109375 1715898984.7794
MEM 30.109375 1715898984.8845
MEM 30.109375 1715898984.9897
MEM 30.109375 1715898985.0949
MEM 30.109375 1715898985.2001
MEM 30.109375 1715898985.3053
MEM 30.109375 1715898985.4104
MEM 30.109375 1715898985.5156
MEM 30.109375 1715898985.6208
MEM 30.109375 1715898985.7215
MEM 30.109375 1715898985.8267
MEM 30.109375 1715898985.9319
MEM 30.109375 1715898986.0371
MEM 30.109375 1715898986.1422
MEM 30.109375 1715898986.2474
MEM 30.109375 1715898986.3523
MEM 30.109375 1715898986.4561
MEM 30.109375 1715898986.5613
MEM 30.109375 1715898986.6653
MEM 30.109375 1715898986.7705
MEM 30.109375 1715898986.8757
MEM 30.109375 1715898986.9809
MEM 30.109375 1715898987.0819
MEM 30.109375 1715898987.1871
MEM 30.109375 1715898987.2923
MEM 30.109375 1715898987.3974
MEM 30.109375 1715898987.5026
MEM 30.109375 1715898987.6078
MEM 30.109375 1715898987.7121
MEM 30.109375 1715898987.8172
MEM 30.109375 1715898987.9224
MEM 30.109375 1715898988.0276
MEM 30.109375 1715898988.1327
MEM 30.109375 1715898988.2378
MEM 30.109375 1715898988.3431
MEM 30.109375 1715898988.4483
MEM 30.109375 1715898988.5534
MEM 30.109375 1715898988.6586
MEM 30.109375 1715898988.7608
MEM 30.109375 1715898988.8660
MEM 30.109375 1715898988.9711
MEM 30.109375 1715898989.0742
MEM 30.109375 1715898989.1793
MEM 30.109375 1715898989.2845
MEM 30.109375 1715898989.3870
MEM 30.109375 1715898989.4921
MEM 30.109375 1715898989.5973
MEM 30.109375 1715898989.7024
MEM 30.109375 1715898989.8076
MEM 30.109375 1715898989.9128
MEM 30.109375 1715898990.0180
MEM 30.109375 1715898990.1231
MEM 30.109375 1715898990.2283
MEM 30.109375 1715898990.3335
MEM 30.109375 1715898990.4386
MEM 30.109375 1715898990.5438
MEM 30.109375 1715898990.6490
MEM 30.109375 1715898990.7542
MEM 30.109375 1715898990.8594
MEM 30.109375 1715898990.9646
MEM 30.109375 1715898991.0698
MEM 30.109375 1715898991.1753
MEM 30.109375 1715898991.2805
MEM 30.109375 1715898991.3857
MEM 30.109375 1715898991.4909
MEM 30.109375 1715898991.5961
MEM 30.109375 1715898991.7012
MEM 30.109375 1715898991.8064
MEM 30.109375 1715898991.9116
MEM 30.109375 1715898992.0169
MEM 30.109375 1715898992.1220
MEM 30.109375 1715898992.2272
MEM 30.109375 1715898992.3324
MEM 30.109375 1715898992.4376
MEM 30.109375 1715898992.5428
MEM 30.109375 1715898992.6480
MEM 30.109375 1715898992.7532
MEM 30.109375 1715898992.8584
MEM 30.109375 1715898992.9636
MEM 30.109375 1715898993.0688
MEM 30.109375 1715898993.1739
MEM 30.109375 1715898993.2791
MEM 30.109375 1715898993.3843
MEM 30.109375 1715898993.4852
MEM 30.109375 1715898993.5904
MEM 30.109375 1715898993.6956
MEM 30.109375 1715898993.8008
MEM 30.109375 1715898993.9059
MEM 30.109375 1715898994.0083
MEM 30.109375 1715898994.1134
MEM 30.109375 1715898994.2186
MEM 30.109375 1715898994.3237
MEM 30.109375 1715898994.4289
MEM 30.109375 1715898994.5340
MEM 30.109375 1715898994.6348
MEM 30.109375 1715898994.7401
MEM 30.109375 1715898994.8453
MEM 30.109375 1715898994.9504
MEM 30.109375 1715898995.0557
MEM 30.109375 1715898995.1609
MEM 30.109375 1715898995.2661
MEM 30.109375 1715898995.3713
MEM 30.109375 1715898995.4765
MEM 30.109375 1715898995.5817
MEM 30.109375 1715898995.6831
MEM 30.109375 1715898995.7882
MEM 30.109375 1715898995.8934
MEM 30.109375 1715898995.9986
MEM 30.109375 1715898996.1019
MEM 30.109375 1715898996.2070
MEM 30.109375 1715898996.3122
MEM 30.109375 1715898996.4173
MEM 30.109375 1715898996.5226
